customer_id,full_name,email,country,join_date,segment,is_active
4524,Jose Martinez,josemartinez_4524@example.com,France,2022-02-26,retail,True
4525,John Gallagher,johngallagher_4525@example.com,Germany,2022-07-24,premium,False
4526,Richard Chandler,richardchandler_4526@example.com,India,2024-11-05,business,True
4527,Andrea Donaldson,andreadonaldson_4527@example.com,United States,2022-10-19,retail,True
4528,Jamie Guerrero,jamieguerrero_4528@example.com,India,2024-03-07,retail,True
4529,Nathan Adams,nathanadams_4529@example.com,Canada,2022-02-18,retail,True
4530,Thomas Davis,thomasdavis_4530@example.com,Germany,2023-10-08,business,False
4531,James Williams,jameswilliams_4531@example.com,United Kingdom,2022-12-29,premium,True
4532,Troy Lee,troylee_4532@example.com,Canada,2023-01-09,retail,True
4533,Jennifer Mckenzie,jennifermckenzie_4533@example.com,Brazil,2024-01-02,business,True
4534,Joshua Scott,joshuascott_4534@example.com,Canada,2024-05-05,retail,True
4535,April Jones,apriljones_4535@example.com,United States,2022-06-11,retail,True
4536,Deborah Webb,deborahwebb_4536@example.com,Canada,2023-12-12,premium,True
4537,John Zavala,johnzavala_4537@example.com,Brazil,2023-06-16,retail,True
4538,Katherine Miller,katherinemiller_4538@example.com,Australia,2022-03-07,retail,True
4539,Steven Jensen,stevenjensen_4539@example.com,India,2022-07-24,retail,True
4540,Sarah Sosa,sarahsosa_4540@example.com,Canada,2024-08-07,retail,True
4541,Justin Small,justinsmall_4541@example.com,Australia,2024-01-20,retail,False
4542,Erin Ortega,erinortega_4542@example.com,United Kingdom,2022-04-09,retail,True
4543,Mary Conley,maryconley_4543@example.com,Brazil,2023-03-19,premium,True
4544,Melanie Drake,melaniedrake_4544@example.com,United States,2023-02-21,retail,True
4545,Danielle Briggs,daniellebriggs_4545@example.com,United States,2023-07-23,retail,False
4546,Dillon Case,dilloncase_4546@example.com,Germany,2024-05-27,retail,True
4547,William Esparza,williamesparza_4547@example.com,France,2022-05-12,retail,True
4548,Kevin Solis,kevinsolis_4548@example.com,Brazil,2022-07-12,premium,False
4549,Roger Peters,rogerpeters_4549@example.com,Australia,2022-12-23,premium,True
4550,Colleen Blanchard,colleenblanchard_4550@example.com,Germany,2024-02-05,retail,True
4551,Christian Garcia,christiangarcia_4551@example.com,United States,2024-01-11,retail,True
4552,Heidi Newton,heidinewton_4552@example.com,Singapore,2024-09-24,retail,True
4553,Gary Miller,garymiller_4553@example.com,United States,2024-03-25,retail,False
4554,John Hebert,johnhebert_4554@example.com,Japan,2022-05-01,retail,True
4555,Erik Small,eriksmall_4555@example.com,India,2024-09-04,retail,True
4556,Robert Moore,robertmoore_4556@example.com,Germany,2024-09-07,retail,True
4557,Andre Pace,andrepace_4557@example.com,Canada,2023-03-23,retail,True
4558,David Koch,davidkoch_4558@example.com,France,2023-09-21,retail,False
4559,Tyler Chapman MD,tylerchapmanmd_4559@example.com,Australia,2023-04-06,retail,True
4560,Donna Bishop,donnabishop_4560@example.com,India,2024-02-12,retail,True
4561,Christopher Murphy,christophermurphy_4561@example.com,Australia,2023-11-03,retail,True
4562,Bradley Miller,bradleymiller_4562@example.com,Australia,2022-01-23,retail,True
4563,Alejandra Fernandez,alejandrafernandez_4563@example.com,Singapore,2023-10-04,retail,True
4564,Brandon Cordova PhD,brandoncordovaphd_4564@example.com,Canada,2023-08-09,retail,True
4565,Wendy Smith,wendysmith_4565@example.com,Canada,2022-05-06,retail,True
4566,Casey Terrell,caseyterrell_4566@example.com,Brazil,2022-11-03,retail,True
4567,Michael Serrano,michaelserrano_4567@example.com,Australia,2022-07-15,retail,True
4568,Kenneth Williams,kennethwilliams_4568@example.com,United States,2022-03-23,retail,True
4569,Erin Williams,erinwilliams_4569@example.com,United States,2023-12-31,retail,True
4570,Virginia Mendez,virginiamendez_4570@example.com,Japan,2024-04-27,retail,True
4571,Cheryl Jackson,cheryljackson_4571@example.com,Canada,2022-08-27,retail,True
4572,Wyatt Rodriguez,wyattrodriguez_4572@example.com,Germany,2022-10-06,retail,True
4573,Lisa Fox,lisafox_4573@example.com,Australia,2024-07-23,retail,True
4574,Diane Brown,dianebrown_4574@example.com,Brazil,2024-07-12,retail,True
4575,Debbie Schneider,debbieschneider_4575@example.com,Canada,2022-06-29,retail,True
4576,Anne Obrien,anneobrien_4576@example.com,Singapore,2023-10-01,retail,True
4577,Amanda Phelps,amandaphelps_4577@example.com,Germany,2024-05-08,retail,True
4578,Melissa Patrick,melissapatrick_4578@example.com,United States,2022-10-17,retail,True
4579,Jordan Carter,jordancarter_4579@example.com,Canada,2022-06-09,retail,False
4580,Jennifer Roman,jenniferroman_4580@example.com,United States,2022-09-16,retail,True
4581,William Parker,williamparker_4581@example.com,United Kingdom,2023-12-07,business,True
4582,David Hernandez,davidhernandez_4582@example.com,Japan,2022-01-13,retail,True
4583,Bobby Matthews,bobbymatthews_4583@example.com,Canada,2022-07-22,retail,True
4584,Brian Cole,briancole_4584@example.com,Canada,2022-05-19,retail,False
4585,Benjamin Townsend,benjamintownsend_4585@example.com,United Kingdom,2024-12-05,retail,True
4586,Lauren Higgins,laurenhiggins_4586@example.com,United States,2024-01-20,retail,True
4587,Bryan Newman,bryannewman_4587@example.com,United Kingdom,2024-10-27,retail,True
4588,Kristen Matthews,kristenmatthews_4588@example.com,Australia,2022-06-17,retail,True
4589,Christine Kennedy,christinekennedy_4589@example.com,Brazil,2024-08-07,retail,True
4590,Christopher Lee,christopherlee_4590@example.com,United Kingdom,2024-02-21,retail,True
4591,Andre Farrell,andrefarrell_4591@example.com,United States,2023-11-27,business,True
4592,Cody Jimenez,codyjimenez_4592@example.com,Brazil,2023-03-19,retail,False
4593,Jennifer Fletcher,jenniferfletcher_4593@example.com,Brazil,2022-11-13,retail,True
4594,Casey Murphy,caseymurphy_4594@example.com,Canada,2024-11-08,retail,False
4595,Jennifer Edwards,jenniferedwards_4595@example.com,France,2022-04-20,retail,False
4596,Lacey Graves,laceygraves_4596@example.com,Canada,2022-12-11,retail,True
4597,Richard Best,richardbest_4597@example.com,United States,2022-04-21,retail,True
4598,John Mcneil,johnmcneil_4598@example.com,France,2022-09-19,retail,True
4599,Stephen Allen,stephenallen_4599@example.com,Germany,2022-10-05,retail,True
4600,Tina Solomon,tinasolomon_4600@example.com,France,2022-07-01,retail,True
4601,Jennifer Townsend,jennifertownsend_4601@example.com,France,2023-03-09,retail,False
4602,Michelle Mcbride,michellemcbride_4602@example.com,Japan,2022-08-13,retail,False
4603,Aaron Webb,aaronwebb_4603@example.com,Australia,2023-02-06,retail,True
4604,Kathryn Clark,kathrynclark_4604@example.com,United States,2022-09-19,retail,True
4605,Matthew Doyle,matthewdoyle_4605@example.com,United States,2023-07-22,business,True
4606,Kiara Preston,kiarapreston_4606@example.com,Germany,2022-09-26,retail,True
4607,Lisa Salazar MD,lisasalazarmd_4607@example.com,Australia,2022-09-18,retail,True
4608,Rebecca Gibson,rebeccagibson_4608@example.com,Australia,2023-02-02,retail,True
4609,Kimberly Ryan,kimberlyryan_4609@example.com,Canada,2024-10-27,retail,True
4610,Amanda Cook,amandacook_4610@example.com,United States,2024-04-13,retail,True
4611,Mark Conner,markconner_4611@example.com,United States,2023-12-07,retail,True
4612,Shawn Hickman,shawnhickman_4612@example.com,India,2024-07-24,retail,True
4613,Lisa Hall,lisahall_4613@example.com,Brazil,2022-07-16,retail,True
4614,Kevin Cole,kevincole_4614@example.com,United Kingdom,2022-02-16,retail,False
4615,Matthew Williams,matthewwilliams_4615@example.com,United Kingdom,2024-05-01,retail,True
4616,Tanner King,tannerking_4616@example.com,United Kingdom,2024-08-19,retail,True
4617,Joseph Williams,josephwilliams_4617@example.com,United States,2022-11-22,retail,False
4618,Joann Sanders,joannsanders_4618@example.com,Germany,2022-09-02,business,True
4619,Tyler Lang,tylerlang_4619@example.com,Germany,2023-07-20,retail,True
4620,Robert Payne,robertpayne_4620@example.com,Canada,2022-11-05,retail,True
4621,Jonathan Cisneros,jonathancisneros_4621@example.com,Germany,2022-08-31,retail,True
4622,Margaret Torres,margarettorres_4622@example.com,United States,2024-01-22,retail,True
4623,Amber Zhang,amberzhang_4623@example.com,Singapore,2024-03-16,retail,True
4624,Matthew Roberts,matthewroberts_4624@example.com,United States,2024-02-24,retail,True
4625,David Hays,davidhays_4625@example.com,Canada,2022-06-22,retail,True
4626,Erin Gardner,eringardner_4626@example.com,Australia,2024-01-11,retail,True
4627,Michael Miller,michaelmiller_4627@example.com,France,2023-09-08,retail,True
4628,Theresa Smith,theresasmith_4628@example.com,Singapore,2024-03-12,premium,True
4629,Paul Scott,paulscott_4629@example.com,Brazil,2023-01-22,retail,True
4630,Megan Perry,meganperry_4630@example.com,Australia,2022-01-18,retail,True
4631,Christina Martin,christinamartin_4631@example.com,Canada,2024-07-18,retail,True
4632,Timothy Collins,timothycollins_4632@example.com,Singapore,2022-10-03,retail,True
4633,Kimberly Jones,kimberlyjones_4633@example.com,United Kingdom,2023-08-29,premium,True
4634,Dr. Sarah Smith,drsarahsmith_4634@example.com,Singapore,2022-10-09,business,True
4635,Richard Bauer,richardbauer_4635@example.com,Japan,2023-10-19,retail,True
4636,Traci Wilson,traciwilson_4636@example.com,Japan,2024-11-17,retail,False
4637,Bryan Miranda,bryanmiranda_4637@example.com,Japan,2024-10-06,business,True
4638,Julie Martinez,juliemartinez_4638@example.com,Brazil,2022-07-20,retail,False
4639,Diana Miller,dianamiller_4639@example.com,Canada,2023-05-07,retail,False
4640,Heather Hughes,heatherhughes_4640@example.com,United Kingdom,2024-02-18,retail,True
4641,Tony Swanson,tonyswanson_4641@example.com,Australia,2023-05-06,business,True
4642,Lisa Montes,lisamontes_4642@example.com,France,2024-08-01,premium,True
4643,Wendy Martin,wendymartin_4643@example.com,Australia,2022-04-28,retail,True
4644,Joseph Norris,josephnorris_4644@example.com,Germany,2023-06-18,business,False
4645,William Todd,williamtodd_4645@example.com,United States,2023-05-09,retail,True
4646,Gerald Price,geraldprice_4646@example.com,Australia,2024-12-19,retail,True
4647,Ashley Hunt,ashleyhunt_4647@example.com,France,2024-01-28,business,True
4648,Christy Lee,christylee_4648@example.com,Singapore,2023-07-05,retail,True
4649,Patricia Adkins,patriciaadkins_4649@example.com,Singapore,2023-07-04,retail,False
4650,Willie Perez,willieperez_4650@example.com,Australia,2023-02-13,retail,True
4651,Susan Snyder,susansnyder_4651@example.com,Australia,2024-08-25,premium,True
4652,Jasmine Day,jasmineday_4652@example.com,Singapore,2024-10-26,retail,True
4653,Andrew Chavez,andrewchavez_4653@example.com,Singapore,2023-03-04,business,True
4654,Henry Huerta,henryhuerta_4654@example.com,Canada,2023-12-04,retail,True
4655,Mariah Perry,mariahperry_4655@example.com,United States,2023-11-12,business,False
4656,Tracy Atkins,tracyatkins_4656@example.com,France,2024-11-06,retail,True
4657,Ryan Wheeler,ryanwheeler_4657@example.com,Singapore,2022-10-20,retail,False
4658,Audrey Taylor,audreytaylor_4658@example.com,Brazil,2024-02-20,retail,True
4659,Zachary Swanson MD,zacharyswansonmd_4659@example.com,Canada,2022-08-20,business,True
4660,Amanda Conley,amandaconley_4660@example.com,India,2023-07-20,retail,True
4661,Eric Short,ericshort_4661@example.com,Brazil,2022-09-01,retail,True
4662,Scott Brown,scottbrown_4662@example.com,France,2022-04-18,premium,False
4663,Victor Taylor,victortaylor_4663@example.com,Japan,2023-02-05,retail,True
4664,James Hernandez,jameshernandez_4664@example.com,Singapore,2022-08-27,retail,True
4665,Jason Jones,jasonjones_4665@example.com,France,2023-03-14,retail,True
4666,Angela Parker,angelaparker_4666@example.com,Brazil,2024-04-25,retail,True
4667,Alexander Zavala,alexanderzavala_4667@example.com,Germany,2022-08-02,premium,True
4668,Michael Kane,michaelkane_4668@example.com,United States,2022-03-03,retail,True
4669,Lindsey York,lindseyyork_4669@example.com,United Kingdom,2024-10-12,business,True
4670,Brandon Baker,brandonbaker_4670@example.com,Canada,2022-10-18,business,True
4671,Stephen White,stephenwhite_4671@example.com,Japan,2024-07-03,retail,False
4672,Robert Hall,roberthall_4672@example.com,France,2023-10-14,retail,True
4673,Ryan Pierce,ryanpierce_4673@example.com,France,2022-12-27,retail,False
4674,Shannon Cain,shannoncain_4674@example.com,India,2023-06-16,retail,True
4675,Laura Vaughn,lauravaughn_4675@example.com,India,2022-04-10,retail,True
4676,Juan Evans,juanevans_4676@example.com,Canada,2022-02-21,retail,True
4677,Nicole Williams,nicolewilliams_4677@example.com,Australia,2022-10-30,retail,True
4678,Jennifer Barrett,jenniferbarrett_4678@example.com,India,2022-09-28,retail,True
4679,Anthony Jones,anthonyjones_4679@example.com,Australia,2024-04-12,retail,True
4680,Leah Rodriguez,leahrodriguez_4680@example.com,United Kingdom,2023-07-25,business,True
4681,John Ward,johnward_4681@example.com,United States,2024-01-02,business,True
4682,Deborah Garza,deborahgarza_4682@example.com,Japan,2022-05-09,retail,False
4683,Rebecca Miller,rebeccamiller_4683@example.com,Australia,2024-11-29,retail,True
4684,Matthew Carroll,matthewcarroll_4684@example.com,United States,2022-11-08,retail,True
4685,Lynn Smith,lynnsmith_4685@example.com,Canada,2022-05-15,retail,True
4686,Michael Jackson,michaeljackson_4686@example.com,Germany,2022-09-03,retail,True
4687,Sharon Hicks,sharonhicks_4687@example.com,Germany,2022-09-10,retail,True
4688,Abigail Mills MD,abigailmillsmd_4688@example.com,Singapore,2024-12-19,business,True
4689,Paula Lopez,paulalopez_4689@example.com,India,2022-12-03,business,True
4690,Amy Clark,amyclark_4690@example.com,Germany,2024-02-14,retail,True
4691,Cheryl Rose,cherylrose_4691@example.com,Canada,2024-11-27,retail,True
4692,Jared Garza,jaredgarza_4692@example.com,United States,2023-01-17,retail,True
4693,Donna Wright,donnawright_4693@example.com,India,2023-05-20,retail,True
4694,Belinda Fisher,belindafisher_4694@example.com,Brazil,2023-12-23,business,True
4695,Kathleen Levine,kathleenlevine_4695@example.com,Germany,2023-04-26,retail,True
4696,Corey King,coreyking_4696@example.com,India,2023-04-10,retail,True
4697,Cody Davidson,codydavidson_4697@example.com,Japan,2022-12-23,retail,True
4698,Michael Anderson,michaelanderson_4698@example.com,India,2023-03-31,retail,True
4699,Zachary Mcgee,zacharymcgee_4699@example.com,Germany,2024-05-16,retail,True
4700,Melinda Anderson,melindaanderson_4700@example.com,United States,2024-08-19,retail,False
4701,Tyler Andrews,tylerandrews_4701@example.com,Japan,2024-07-29,retail,True
4702,Michelle Greer,michellegreer_4702@example.com,Brazil,2024-10-16,retail,True
4703,Brian Clark,brianclark_4703@example.com,Japan,2022-11-21,business,True
4704,Nathaniel Floyd,nathanielfloyd_4704@example.com,United States,2022-07-22,retail,True
4705,Erika Jenkins,erikajenkins_4705@example.com,Singapore,2022-07-24,retail,True
4706,Melanie Ramos,melanieramos_4706@example.com,Japan,2023-04-01,business,True
4707,Mark Clark,markclark_4707@example.com,Japan,2023-01-10,retail,False
4708,Sergio Hodge,sergiohodge_4708@example.com,India,2024-06-09,business,True
4709,Katherine Avery,katherineavery_4709@example.com,Japan,2023-06-13,retail,True
4710,David Hamilton,davidhamilton_4710@example.com,Australia,2024-06-25,retail,True
4711,Richard Bass,richardbass_4711@example.com,Germany,2023-03-20,premium,False
4712,Kelly Harris,kellyharris_4712@example.com,Canada,2022-11-27,business,True
4713,Dustin Campbell,dustincampbell_4713@example.com,United Kingdom,2023-08-22,retail,True
4714,Randy Kennedy,randykennedy_4714@example.com,Japan,2022-11-12,retail,True
4715,Ana Gibson,anagibson_4715@example.com,Canada,2023-01-01,retail,True
4716,Danny Harris,dannyharris_4716@example.com,United States,2024-02-12,retail,True
4717,Sara Stuart,sarastuart_4717@example.com,Australia,2023-03-09,retail,True
4718,John Kim,johnkim_4718@example.com,Singapore,2023-05-12,business,True
4719,Richard Brewer,richardbrewer_4719@example.com,India,2023-05-17,retail,True
4720,William Arnold,williamarnold_4720@example.com,Japan,2022-04-24,retail,True
4721,Brianna Adams,briannaadams_4721@example.com,India,2023-07-19,retail,True
4722,David Garcia,davidgarcia_4722@example.com,India,2023-10-08,retail,True
4723,Kelli Collins,kellicollins_4723@example.com,France,2022-09-07,retail,True
4724,Arthur Krueger,arthurkrueger_4724@example.com,United States,2022-05-27,retail,True
4725,Steven King,stevenking_4725@example.com,Singapore,2022-04-28,retail,True
4726,Tyler Velazquez,tylervelazquez_4726@example.com,Singapore,2023-04-15,retail,True
4727,Laura Middleton,lauramiddleton_4727@example.com,Australia,2024-03-01,retail,True
4728,Lori Madden,lorimadden_4728@example.com,India,2022-04-03,retail,True
4729,Tyler Murphy,tylermurphy_4729@example.com,United Kingdom,2022-12-23,business,True
4730,Kristen Bradley,kristenbradley_4730@example.com,Australia,2022-06-27,retail,True
4731,Corey Rodriguez,coreyrodriguez_4731@example.com,United Kingdom,2022-06-08,retail,False
4732,Phillip King,phillipking_4732@example.com,Australia,2023-11-07,retail,True
4733,Laurie Fuller,lauriefuller_4733@example.com,United Kingdom,2024-02-09,retail,True
